psu_hh_idcode,subjectivePoverty_rating,q02,q03,q05,q09,q23,Q01,Q03,Q06,Q07,Q08,Q11,Q19
516_8_3,5.0,1,4,6,0,2,1,1,0.0,1.0,1.0,-1.0,1.0
516_8_4,5.0,1,7,55,0,0,1,1,2.0,0.0,2.0,4.0,2.0
516_8_5,5.0,2,7,52,0,0,1,1,2.0,0.0,2.0,4.0,2.0
517_1_2,6.0,2,2,38,0,0,1,1,7.0,1.0,2.0,13.0,2.0
517_1_3,6.0,2,4,14,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
517_1_4,6.0,2,4,9,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
517_2_2,6.0,2,2,55,0,0,1,1,3.0,0.0,2.0,13.0,2.0
517_2_3,6.0,2,4,17,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
517_3_2,7.0,2,2,56,0,0,1,1,5.0,0.0,2.0,13.0,2.0
517_3_3,7.0,1,4,30,0,1,1,1,9.0,0.0,2.0,13.0,2.0
517_3_4,7.0,2,9,29,0,0,1,1,3.0,0.0,2.0,13.0,2.0
517_4_2,4.0,2,2,49,0,0,1,1,2.0,0.0,2.0,13.0,2.0
517_4_3,4.0,2,4,24,0,2,1,1,7.0,1.0,2.0,13.0,-1.0
517_4_4,4.0,2,4,21,0,2,1,1,3.0,1.0,2.0,1.0,2.0
517_4_5,4.0,2,4,19,0,2,1,1,3.0,1.0,2.0,1.0,1.0
517_4_6,4.0,2,4,16,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
517_7_2,6.0,2,2,72,0,0,1,1,3.0,0.0,2.0,14.0,2.0
518_1_2,5.0,2,2,50,0,0,1,1,9.0,0.0,2.0,13.0,2.0
518_1_3,5.0,1,4,22,0,2,1,1,3.0,2.0,2.0,1.0,2.0
518_1_4,5.0,2,4,25,0,2,1,1,3.0,2.0,2.0,1.0,2.0
518_3_2,6.0,2,2,38,0,0,1,1,3.0,0.0,2.0,13.0,2.0
518_3_3,6.0,1,4,15,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
518_3_4,6.0,1,4,12,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
518_6_2,6.0,2,2,31,0,0,1,1,9.0,0.0,2.0,13.0,2.0
518_6_4,6.0,2,4,8,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
518_8_2,8.0,2,2,42,0,0,1,1,9.0,0.0,2.0,13.0,2.0
518_8_3,8.0,1,4,16,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
518_8_4,8.0,2,4,14,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
518_8_5,8.0,1,4,7,0,2,1,1,0.0,3.0,1.0,-1.0,-1.0
518_11_2,3.0,2,2,49,0,0,1,1,2.0,0.0,2.0,13.0,2.0
518_11_3,3.0,2,4,22,0,2,1,1,7.0,2.0,2.0,13.0,2.0
518_11_4,3.0,2,4,19,0,2,1,1,3.0,1.0,1.0,-1.0,-1.0
518_11_5,3.0,1,4,15,0,2,1,1,2.0,4.0,1.0,-1.0,-1.0
519_2_2,5.0,2,2,56,0,0,1,1,3.0,0.0,2.0,2.0,2.0
519_3_2,6.0,2,2,53,0,0,1,1,3.0,0.0,2.0,13.0,2.0
519_5_2,6.0,2,2,59,0,0,1,1,3.0,0.0,2.0,13.0,2.0
519_6_2,5.0,2,2,36,0,0,1,1,3.0,0.0,2.0,13.0,2.0
519_6_3,5.0,2,4,15,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
519_6_4,5.0,2,4,12,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
519_6_5,5.0,1,4,8,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
519_7_2,6.0,2,2,56,0,0,1,1,9.0,0.0,2.0,13.0,2.0
520_2_2,6.0,1,4,31,0,1,1,1,3.0,1.0,2.0,13.0,2.0
520_2_3,6.0,2,9,28,0,0,1,1,3.0,1.0,2.0,12.0,2.0
520_2_4,6.0,1,5,7,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
520_2_6,6.0,2,4,22,0,1,1,1,3.0,1.0,1.0,-1.0,-1.0
520_3_2,5.0,2,2,63,0,0,1,1,2.0,0.0,2.0,13.0,2.0
520_3_3,5.0,2,4,41,0,2,1,1,3.0,0.0,2.0,4.0,2.0
520_3_4,5.0,2,4,26,0,2,1,1,3.0,0.0,2.0,2.0,2.0
520_3_5,5.0,2,4,26,0,2,1,1,3.0,0.0,2.0,2.0,2.0
520_4_2,6.0,1,4,22,0,1,1,1,3.0,2.0,2.0,2.0,2.0
520_4_3,6.0,2,4,13,0,1,1,1,1.0,2.0,1.0,-1.0,-1.0
520_5_2,6.0,2,2,60,0,0,1,1,3.0,0.0,2.0,14.0,2.0
520_5_3,6.0,2,4,33,0,2,1,1,7.0,1.0,2.0,13.0,2.0
520_5_4,6.0,2,4,24,0,2,1,1,7.0,1.0,2.0,13.0,2.0
520_6_2,6.0,2,2,49,0,0,1,1,3.0,0.0,2.0,13.0,2.0
520_6_3,6.0,1,4,20,0,2,1,1,3.0,1.0,2.0,4.0,2.0
520_6_4,6.0,2,4,17,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
520_9_2,8.0,2,2,63,0,0,1,1,9.0,0.0,2.0,13.0,2.0
520_9_3,8.0,1,4,37,0,2,1,1,3.0,1.0,2.0,13.0,2.0
520_9_4,8.0,2,9,34,0,0,1,1,7.0,2.0,2.0,13.0,2.0
520_9_5,8.0,2,5,13,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
521_1_2,5.0,2,4,12,0,1,1,1,1.0,3.0,1.0,-1.0,-1.0
521_1_3,5.0,2,4,12,0,1,1,1,1.0,3.0,1.0,-1.0,-1.0
521_2_2,7.0,2,2,42,0,0,1,1,3.0,0.0,2.0,13.0,2.0
521_2_3,7.0,2,4,14,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
521_2_4,7.0,1,4,12,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
521_4_2,7.0,2,2,28,0,0,1,1,7.0,1.0,2.0,13.0,2.0
521_7_2,6.0,2,2,31,0,0,1,1,9.0,2.0,2.0,13.0,2.0
521_7_3,6.0,1,4,10,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
521_7_4,6.0,1,4,7,0,2,2,1,0.0,2.0,1.0,-1.0,-1.0
521_9_2,6.0,2,2,39,0,0,1,1,7.0,2.0,2.0,13.0,2.0
521_10_2,5.0,2,4,20,0,1,1,1,7.0,1.0,2.0,13.0,2.0
521_10_3,5.0,2,4,19,0,1,1,1,3.0,1.0,1.0,-1.0,-1.0
521_10_4,5.0,1,4,16,0,1,1,1,2.0,2.0,1.0,-1.0,-1.0
522_2_2,6.0,2,2,42,0,0,1,1,3.0,0.0,2.0,2.0,2.0
522_2_3,6.0,2,4,20,0,2,1,1,3.0,0.0,2.0,4.0,2.0
522_2_4,6.0,1,4,18,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
522_2_5,6.0,2,4,14,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
522_2_6,6.0,2,4,11,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
522_3_2,6.0,2,4,23,0,1,1,1,3.0,0.0,2.0,2.0,2.0
522_4_2,5.0,2,2,29,0,0,1,1,3.0,0.0,2.0,2.0,2.0
522_4_3,5.0,1,4,9,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
522_4_4,5.0,2,4,6,0,2,1,1,0.0,2.0,1.0,-1.0,1.0
522_7_2,5.0,2,2,44,0,0,1,1,3.0,0.0,2.0,2.0,2.0
522_7_3,5.0,2,4,21,0,2,1,1,3.0,1.0,1.0,-1.0,-1.0
522_7_4,5.0,2,4,17,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
522_7_5,5.0,1,4,15,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
522_8_2,5.0,2,2,55,0,0,1,1,3.0,0.0,2.0,13.0,2.0
522_9_2,5.0,2,2,57,0,0,1,1,3.0,0.0,2.0,13.0,2.0
522_9_3,5.0,2,4,16,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
523_2_2,4.0,2,2,30,0,0,1,1,3.0,0.0,2.0,2.0,2.0
523_2_3,4.0,2,4,7,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
523_2_6,4.0,1,7,67,0,0,1,1,3.0,0.0,2.0,4.0,2.0
523_2_7,4.0,2,7,61,0,0,1,1,3.0,0.0,2.0,4.0,2.0
523_2_8,4.0,2,4,40,0,2,1,1,3.0,0.0,2.0,2.0,2.0
523_5_2,4.0,2,2,73,0,0,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
523_5_3,4.0,1,4,31,0,2,1,1,2.0,0.0,2.0,8.0,2.0
523_5_4,4.0,2,9,28,0,0,1,1,2.0,0.0,2.0,12.0,2.0
523_6_2,4.0,2,2,47,0,0,1,1,2.0,0.0,2.0,4.0,2.0
523_6_3,4.0,1,4,24,9,2,1,1,9.0,1.0,2.0,13.0,-1.0
523_6_4,4.0,2,4,22,0,2,1,1,2.0,0.0,2.0,1.0,2.0
523_6_5,4.0,2,4,20,0,2,1,1,2.0,0.0,2.0,2.0,2.0
523_6_6,4.0,2,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
523_7_2,5.0,2,4,19,9,1,1,1,3.0,0.0,1.0,-1.0,-1.0
523_7_3,5.0,1,4,16,0,1,1,1,2.0,0.0,1.0,-1.0,-1.0
523_7_4,5.0,1,4,14,0,1,1,1,1.0,0.0,1.0,-1.0,-1.0
523_7_5,5.0,2,12,77,0,0,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
523_8_2,6.0,2,2,71,0,0,2,1,1.0,0.0,2.0,13.0,2.0
523_8_3,6.0,1,4,41,0,2,1,1,2.0,0.0,2.0,4.0,2.0
523_8_4,6.0,2,9,33,0,0,1,1,2.0,0.0,2.0,4.0,2.0
523_8_5,6.0,1,5,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
523_8_6,6.0,2,5,8,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
523_8_8,6.0,1,8,77,0,0,2,1,1.0,0.0,2.0,4.0,2.0
523_8_9,6.0,2,10,74,0,0,2,1,1.0,0.0,2.0,4.0,2.0
524_1_2,5.0,2,2,58,0,0,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
524_1_3,5.0,1,4,27,0,2,1,1,2.0,0.0,2.0,4.0,2.0
524_2_2,3.0,2,2,48,0,0,1,1,2.0,1.0,2.0,4.0,2.0
524_2_4,3.0,2,7,73,0,0,2,1,1.0,0.0,2.0,4.0,2.0
524_2_5,3.0,2,8,40,0,1,1,1,2.0,1.0,2.0,4.0,2.0
524_5_2,4.0,2,2,48,0,0,1,1,2.0,0.0,2.0,2.0,2.0
524_5_3,4.0,2,4,26,0,2,1,1,2.0,1.0,2.0,2.0,2.0
524_5_4,4.0,2,4,23,0,2,1,1,3.0,1.0,2.0,1.0,2.0
524_5_5,4.0,1,4,19,0,2,1,1,3.0,1.0,1.0,-1.0,-1.0
524_5_6,4.0,2,4,14,0,2,1,1,2.0,1.0,1.0,-1.0,-1.0
524_5_7,4.0,2,7,97,0,0,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
524_7_2,4.0,2,2,36,0,0,1,1,3.0,1.0,2.0,4.0,2.0
524_7_3,4.0,2,4,14,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
524_7_4,4.0,2,4,12,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
524_7_5,4.0,1,4,8,0,2,2,1,0.0,1.0,1.0,-1.0,-1.0
524_8_2,5.0,2,2,70,0,0,2,1,1.0,0.0,2.0,13.0,2.0
524_8_3,5.0,1,4,38,6,2,1,1,2.0,1.0,2.0,4.0,2.0
524_8_4,5.0,2,9,31,0,0,1,1,2.0,1.0,2.0,4.0,2.0
524_8_5,5.0,1,5,10,0,2,1,1,0.0,1.0,1.0,-1.0,-1.0
525_2_2,5.0,2,2,56,0,0,1,1,3.0,0.0,2.0,13.0,2.0
525_3_2,7.0,2,2,75,0,0,2,1,1.0,1.0,2.0,13.0,2.0
525_4_2,6.0,2,2,45,0,0,1,1,2.0,0.0,2.0,2.0,2.0
525_4_3,6.0,2,4,15,0,2,1,1,1.0,0.0,2.0,1.0,1.0
525_4_4,6.0,1,4,11,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
525_4_5,6.0,2,4,7,0,2,2,1,0.0,0.0,1.0,-1.0,-1.0
525_5_5,5.0,1,4,23,0,1,1,1,3.0,0.0,1.0,-1.0,-1.0
525_8_2,3.0,2,2,52,0,0,1,1,3.0,0.0,2.0,13.0,2.0
525_8_3,3.0,2,4,21,0,2,1,1,3.0,0.0,2.0,1.0,2.0
525_8_4,3.0,2,4,19,0,2,1,1,3.0,0.0,2.0,1.0,1.0
525_8_5,3.0,2,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
525_8_6,3.0,2,4,15,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
525_8_7,3.0,2,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
525_8_8,3.0,2,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
525_9_2,4.0,2,12,108,0,0,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
525_9_3,4.0,2,4,24,0,1,1,1,7.0,0.0,1.0,-1.0,-1.0
525_9_4,4.0,1,4,22,0,1,1,1,3.0,0.0,2.0,1.0,2.0
526_2_2,8.0,2,2,51,0,0,1,1,3.0,0.0,2.0,13.0,2.0
526_2_3,8.0,1,4,26,0,2,1,1,3.0,0.0,2.0,13.0,2.0
526_2_4,8.0,1,4,23,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
526_2_5,8.0,2,4,14,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
526_3_2,4.0,2,2,54,0,0,1,1,3.0,1.0,2.0,13.0,2.0
526_3_3,4.0,1,4,15,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
526_5_2,2.0,2,2,45,0,0,1,1,3.0,0.0,2.0,13.0,2.0
526_5_3,2.0,2,4,22,0,2,1,1,3.0,0.0,2.0,13.0,2.0
526_5_4,2.0,2,4,18,0,2,1,1,3.0,0.0,2.0,1.0,-1.0
526_5_5,2.0,1,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
526_5_6,2.0,2,4,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
526_5_7,2.0,2,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
526_6_2,4.0,2,2,48,0,0,1,1,3.0,0.0,2.0,13.0,2.0
526_6_3,4.0,1,4,30,0,2,1,1,3.0,0.0,2.0,13.0,2.0
526_6_4,4.0,2,9,30,0,0,1,1,3.0,0.0,2.0,13.0,2.0
526_6_5,4.0,2,4,24,0,2,1,1,3.0,0.0,2.0,1.0,2.0
526_6_6,4.0,2,4,23,0,2,1,1,3.0,0.0,2.0,1.0,2.0
526_6_7,4.0,2,4,18,0,2,1,1,3.0,0.0,2.0,1.0,-1.0
526_7_2,5.0,2,2,38,0,0,1,1,3.0,1.0,2.0,13.0,2.0
526_7_3,5.0,2,7,66,0,0,1,1,1.0,1.0,2.0,13.0,2.0
526_7_4,5.0,1,4,11,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
526_7_5,5.0,1,4,7,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
527_1_4,5.0,2,4,29,0,1,1,1,3.0,1.0,2.0,13.0,2.0
527_3_2,6.0,2,2,39,0,0,1,1,2.0,1.0,2.0,13.0,2.0
527_3_3,6.0,2,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
527_3_4,6.0,2,4,8,0,2,1,1,0.0,4.0,1.0,-1.0,-1.0
527_4_2,5.0,2,2,49,0,0,1,1,3.0,1.0,2.0,13.0,2.0
527_4_3,5.0,2,4,25,0,2,1,1,3.0,1.0,2.0,13.0,2.0
527_4_4,5.0,2,4,12,0,2,1,1,0.0,1.0,2.0,13.0,1.0
527_4_5,5.0,1,4,18,0,2,1,1,2.0,1.0,2.0,13.0,1.0
527_4_6,5.0,2,4,18,0,2,1,1,2.0,0.0,1.0,-1.0,1.0
527_4_7,5.0,2,4,15,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
527_5_2,2.0,2,2,32,0,0,1,1,3.0,1.0,2.0,13.0,2.0
527_5_3,2.0,1,4,6,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
527_7_2,5.0,2,2,51,0,0,1,1,2.0,1.0,2.0,13.0,2.0
527_7_3,5.0,1,4,28,0,2,1,1,3.0,1.0,2.0,13.0,2.0
527_7_4,5.0,2,4,21,0,2,1,1,3.0,1.0,2.0,13.0,2.0
527_7_5,5.0,1,4,19,0,2,1,1,2.0,1.0,2.0,13.0,1.0
527_7_6,5.0,1,4,17,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
527_10_2,4.0,2,2,58,0,0,1,1,2.0,0.0,2.0,10.0,2.0
527_10_3,4.0,1,4,38,0,2,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
527_10_4,4.0,2,4,27,0,2,1,1,2.0,0.0,2.0,10.0,2.0
527_10_5,4.0,1,4,24,0,2,1,1,5.0,0.0,2.0,4.0,2.0
527_10_6,4.0,2,4,21,0,2,1,1,2.0,0.0,2.0,10.0,2.0
527_10_7,4.0,2,4,18,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
527_10_8,4.0,1,4,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
528_1_2,3.0,2,2,38,0,0,1,1,2.0,1.0,2.0,2.0,2.0
528_1_3,3.0,1,4,17,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
528_1_4,3.0,2,4,13,0,2,1,1,0.0,1.0,2.0,13.0,1.0
528_1_5,3.0,1,4,10,0,2,1,1,0.0,1.0,2.0,2.0,1.0
528_2_3,4.0,1,4,30,0,1,1,1,3.0,1.0,2.0,13.0,2.0
528_2_4,4.0,1,4,25,0,1,1,1,3.0,1.0,2.0,13.0,2.0
528_3_2,5.0,2,2,39,0,0,1,1,2.0,0.0,2.0,10.0,2.0
528_3_3,5.0,1,4,15,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
528_3_4,5.0,1,4,9,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
528_5_2,5.0,2,2,72,0,0,2,1,1.0,0.0,2.0,10.0,2.0
528_5_3,5.0,2,9,46,0,0,1,1,2.0,0.0,2.0,10.0,2.0
528_5_4,5.0,2,6,17,0,1,1,1,2.0,0.0,1.0,-1.0,-1.0
528_6_2,4.0,2,2,73,0,0,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
528_6_3,4.0,1,4,43,0,2,1,1,3.0,1.0,2.0,13.0,2.0
528_6_4,4.0,1,4,40,0,2,1,1,3.0,1.0,2.0,13.0,2.0
528_6_5,4.0,2,9,38,0,0,1,1,3.0,1.0,2.0,13.0,2.0
528_6_6,4.0,2,9,37,0,0,1,1,3.0,1.0,2.0,13.0,2.0
528_6_7,4.0,1,6,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
528_6_8,4.0,2,6,12,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
528_6_9,4.0,1,6,10,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
528_7_2,5.0,2,2,56,0,0,1,1,2.0,0.0,2.0,10.0,2.0
528_7_3,5.0,2,4,33,0,2,1,1,3.0,0.0,2.0,2.0,2.0
528_7_5,5.0,2,4,21,0,2,1,1,7.0,0.0,1.0,-1.0,-1.0
528_7_6,5.0,1,4,29,0,2,3,2,-1.0,-1.0,-1.0,-1.0,-1.0
528_8_2,5.0,2,2,58,0,0,1,1,1.0,1.0,2.0,13.0,2.0
528_8_3,5.0,1,4,30,0,2,1,1,3.0,1.0,2.0,13.0,2.0
528_8_4,5.0,2,9,26,0,0,1,1,3.0,1.0,2.0,13.0,2.0
529_1_2,5.0,2,2,24,0,0,1,1,9.0,0.0,2.0,13.0,2.0
529_2_2,5.0,2,2,49,0,0,1,1,1.0,1.0,2.0,13.0,2.0
529_2_3,5.0,1,4,28,0,2,1,1,3.0,1.0,2.0,13.0,2.0
529_2_4,5.0,2,4,19,0,1,1,1,3.0,1.0,2.0,13.0,1.0
529_2_5,5.0,1,4,21,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
529_2_6,5.0,2,4,17,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
529_7_2,6.0,2,2,50,0,0,1,1,1.0,1.0,2.0,13.0,2.0
529_7_3,6.0,1,4,24,0,2,1,1,3.0,1.0,2.0,13.0,2.0
529_7_4,6.0,1,4,22,0,2,1,1,3.0,1.0,2.0,13.0,2.0
529_7_5,6.0,1,4,19,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
529_9_2,6.0,1,4,37,0,1,1,1,2.0,0.0,2.0,13.0,2.0
529_9_3,6.0,1,4,29,0,1,1,1,2.0,0.0,2.0,13.0,2.0
529_9_4,6.0,1,4,27,0,1,1,1,2.0,0.0,2.0,13.0,2.0
529_10_2,6.0,2,2,45,0,0,1,1,3.0,0.0,2.0,13.0,2.0
529_10_3,6.0,2,4,22,0,2,1,1,7.0,0.0,2.0,13.0,2.0
529_10_4,6.0,2,4,20,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
529_10_5,6.0,1,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
529_10_6,6.0,2,4,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
529_11_2,4.0,2,2,41,0,0,1,1,2.0,0.0,2.0,13.0,2.0
529_11_3,4.0,1,4,18,0,2,1,1,2.0,0.0,2.0,13.0,1.0
529_11_4,4.0,1,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
529_11_5,4.0,1,4,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
529_11_6,4.0,1,4,10,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
530_1_2,5.0,2,2,52,0,0,1,1,1.0,1.0,2.0,13.0,2.0
530_1_3,5.0,1,4,28,0,2,1,1,3.0,1.0,2.0,13.0,2.0
530_2_2,5.0,2,2,39,0,0,1,1,3.0,1.0,2.0,13.0,2.0
530_2_3,5.0,2,4,15,0,2,1,1,2.0,1.0,2.0,13.0,1.0
530_2_4,5.0,1,4,13,0,2,1,1,0.0,1.0,2.0,13.0,1.0
530_2_5,5.0,2,4,6,0,2,2,1,0.0,0.0,1.0,-1.0,1.0
530_5_2,4.0,2,4,19,0,1,1,1,3.0,1.0,2.0,13.0,1.0
530_5_3,4.0,1,4,16,0,1,1,1,2.0,0.0,1.0,-1.0,-1.0
530_5_4,4.0,1,4,14,0,1,1,1,1.0,0.0,1.0,-1.0,-1.0
530_7_2,7.0,2,2,44,0,0,1,1,9.0,0.0,2.0,13.0,2.0
530_7_3,7.0,1,4,22,0,2,1,1,7.0,1.0,2.0,13.0,-1.0
530_7_4,7.0,2,4,17,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
530_9_2,6.0,1,4,30,3,1,1,1,3.0,0.0,2.0,13.0,2.0
530_9_3,6.0,2,9,23,2,0,1,1,3.0,0.0,2.0,13.0,2.0
530_10_2,6.0,1,4,29,0,1,1,1,3.0,0.0,2.0,13.0,2.0
530_10_3,6.0,1,4,25,0,1,1,1,3.0,0.0,2.0,13.0,2.0
530_11_2,7.0,2,2,46,0,0,1,1,9.0,0.0,2.0,13.0,2.0
530_11_3,7.0,1,4,22,0,2,1,1,3.0,0.0,2.0,13.0,2.0
530_11_4,7.0,2,4,18,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
531_2_2,6.0,2,2,44,0,0,1,1,3.0,1.0,2.0,13.0,2.0
531_2_3,6.0,1,4,19,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
531_2_4,6.0,2,4,18,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
531_2_5,6.0,1,4,8,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
531_3_2,3.0,2,2,22,0,0,1,1,3.0,1.0,2.0,13.0,2.0
531_5_2,5.0,2,2,39,0,0,1,1,3.0,1.0,2.0,13.0,2.0
531_5_5,5.0,1,7,73,0,0,1,1,1.0,1.0,2.0,13.0,2.0
531_5_6,5.0,2,7,73,0,0,1,1,1.0,1.0,2.0,13.0,2.0
531_5_7,5.0,1,8,33,0,2,1,1,3.0,1.0,2.0,13.0,2.0
531_8_2,6.0,2,2,44,0,0,1,1,3.0,1.0,2.0,13.0,2.0
531_8_3,6.0,1,4,16,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
531_8_4,6.0,2,4,15,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
531_8_5,6.0,1,4,9,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
531_10_2,6.0,2,2,35,0,0,1,1,5.0,0.0,2.0,13.0,2.0
531_10_3,6.0,1,4,13,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
531_10_4,6.0,2,4,12,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
531_11_2,6.0,2,2,71,0,0,1,2,-1.0,-1.0,-1.0,-1.0,-1.0
532_2_2,3.0,2,2,40,0,0,1,1,3.0,0.0,2.0,13.0,2.0
532_2_3,3.0,2,4,17,0,1,1,1,2.0,0.0,1.0,-1.0,-1.0
532_2_4,3.0,1,4,15,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
532_3_2,5.0,2,2,30,0,0,1,1,2.0,0.0,2.0,13.0,2.0
532_3_3,5.0,1,4,8,0,1,1,1,0.0,2.0,1.0,-1.0,-1.0
532_6_2,7.0,2,2,64,0,0,1,1,1.0,0.0,2.0,13.0,2.0
532_7_2,4.0,2,2,44,0,0,1,1,3.0,0.0,2.0,13.0,2.0
532_7_3,4.0,1,4,20,0,2,1,1,3.0,0.0,2.0,13.0,2.0
532_7_4,4.0,2,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
532_7_5,4.0,1,4,15,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
532_8_2,6.0,2,2,58,0,0,1,1,2.0,0.0,2.0,13.0,2.0
532_8_3,6.0,1,4,34,0,1,1,1,3.0,0.0,2.0,13.0,2.0
532_9_2,5.0,2,2,43,0,0,1,1,3.0,0.0,1.0,-1.0,-1.0
532_9_3,5.0,1,4,20,0,2,1,1,3.0,0.0,2.0,13.0,2.0
532_9_4,5.0,2,4,17,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
532_9_5,5.0,2,4,12,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
532_12_2,7.0,2,2,54,0,0,1,1,3.0,0.0,2.0,13.0,2.0
532_12_3,7.0,1,4,26,0,2,1,1,3.0,0.0,2.0,13.0,2.0
532_12_4,7.0,2,4,26,0,2,1,1,3.0,0.0,2.0,13.0,2.0
532_12_5,7.0,1,4,17,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
532_12_6,7.0,2,4,17,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
533_1_2,5.0,2,2,58,0,0,1,1,1.0,0.0,2.0,13.0,2.0
533_1_3,5.0,1,4,23,0,2,1,1,2.0,0.0,2.0,13.0,2.0
533_1_4,5.0,2,9,22,0,0,1,1,2.0,0.0,2.0,13.0,2.0
533_1_5,5.0,2,4,20,0,2,1,1,3.0,0.0,2.0,13.0,2.0
533_2_2,3.0,2,2,35,0,0,1,1,2.0,0.0,2.0,13.0,2.0
533_2_3,3.0,2,4,8,0,2,2,1,0.0,0.0,1.0,-1.0,-1.0
533_2_6,3.0,1,8,36,0,1,1,1,2.0,0.0,2.0,13.0,2.0
